M1DR.IDX	1-Month Hi-Lo S&P 500 Real Estate
M1DS.IDX	1-Month Hi-Lo S&P 500 Health Care
M1DT.IDX	1-Month Hi-Lo S&P 500 Energies
M1DU.IDX	1-Month Hi-Lo Volume Lt 100K
M1DV.IDX	1-Month Hi-Lo Volume GT 100K
M1DW.IDX	1-Month Hi-Lo S&P 500 Telecom Srvs
M1DX.IDX	1-Month Hi-Lo Overall
M1DY.IDX	1-Month Hi-Lo S&P 500 Consumer Disc
M1DZ.IDX	1-Month Hi-Lo Russell 3000
M1HA.IDX	1-Month Highs AMEX
M1HB.IDX	1-Month Highs S&P 500 Materials
M1HC.IDX	1-Month Highs Russell 2000
M1HE.IDX	1-Month Highs ETFS
M1HF.IDX	1-Month Highs S&P 500 Financials
M1HG.IDX	1-Month Highs Russell 1000
M1HH.IDX	1-Month Highs Price GT $10
M1HI.IDX	1-Month Highs S&P 500 Industrials
M1HJ.IDX	1-Month Highs S&P 500 Utilities
M1HK.IDX	1-Month Highs S&P 500 Info Tech
M1HL.IDX	1-Month Highs Price Lt $10
M1HM.IDX	1-Month Highs S&P 500 Consumer Staples
M1HN.IDX	1-Month Highs NYSE
M1HO.IDX	1-Month Highs S&P 100
M1HP.IDX	1-Month Highs S&P 500
M1HQ.IDX	1-Month Highs Nasdaq
M1HR.IDX	1-Month Highs S&P 500 Real Estate
M1HS.IDX	1-Month Highs S&P 500 Health Care
M1HT.IDX	1-Month Highs S&P 500 Energies
M1HU.IDX	1-Month Highs Volume Lt 100K
M1HV.IDX	1-Month Highs Volume GT 100K
M1HW.IDX	1-Month Highs S&P 500 Telecom Srvs
M1HX.IDX	1-Month Highs Overall
M1HY.IDX	1-Month Highs S&P 500 Consumer Disc
M1HZ.IDX	1-Month Highs Russell 3000
M1LA.IDX	1-Month Lows AMEX
M1LB.IDX	1-Month Lows S&P 500 Materials
M1LC.IDX	1-Month Lows Russell 2000
M1LE.IDX	1-Month Lows ETFS
M1LF.IDX	1-Month Lows S&P 500 Financials
M1LG.IDX	1-Month Lows Russell 1000
M1LH.IDX	1-Month Lows Price GT $10
M1LI.IDX	1-Month Lows S&P 500 Industrials
M1LJ.IDX	1-Month Lows S&P 500 Utilities
M1LK.IDX	1-Month Lows S&P 500 Info Tech
M1LL.IDX	1-Month Lows Price Lt $10
M1LM.IDX	1-Month Lows S&P 500 Consumer Staples
M1LN.IDX	1-Month Lows NYSE
M1LO.IDX	1-Month Lows S&P 100
M1LP.IDX	1-Month Lows S&P 500
M1LQ.IDX	1-Month Lows Nasdaq
M1LR.IDX	1-Month Lows S&P 500 Real Estate
M1LS.IDX	1-Month Lows S&P 500 Health Care
M1LT.IDX	1-Month Lows S&P 500 Energies
M1LU.IDX	1-Month Lows Volume Lt 100K
M1LV.IDX	1-Month Lows Volume GT 100K
M1LW.IDX	1-Month Lows S&P 500 Telecom Srvs
M1LX.IDX	1-Month Lows Overall
M1LY.IDX	1-Month Lows S&P 500 Consumer Disc
M1LZ.IDX	1-Month Lows Russell 3000
M3DA.IDX	3-Month Hi-Lo AMEX
M3DB.IDX	3-Month Hi-Lo S&P 500 Materials
M3DC.IDX	3-Month Hi-Lo Russell 2000
M3DE.IDX	3-Month Hi-Lo ETFS
M3DF.IDX	3-Month Hi-Lo S&P 500 Financials
M3DG.IDX	3-Month Hi-Lo Russell 1000
M3DH.IDX	3-Month Hi-Lo Price GT $10
M3DI.IDX	3-Month Hi-Lo S&P 500 Industrials
M3DJ.IDX	3-Month Hi-Lo S&P 500 Utilities
M3DK.IDX	3-Month Hi-Lo S&P 500 Info Tech
M3DL.IDX	3-Month Hi-Lo Price Lt $10
M3DM.IDX	3-Month Hi-Lo S&P 500 Consumer Staples
M3DN.IDX	3-Month Hi-Lo NYSE
M3DO.IDX	3-Month Hi-Lo S&P 100
M3DP.IDX	3-Month Hi-Lo S&P 500
M3DQ.IDX	3-Month Hi-Lo Nasdaq
M3DR.IDX	3-Month Hi-Lo S&P 500 Real Estate
M3DS.IDX	3-Month Hi-Lo S&P 500 Health Care
M3DT.IDX	3-Month Hi-Lo S&P 500 Energies
M3DU.IDX	3-Month Hi-Lo Volume Lt 100K
M3DV.IDX	3-Month Hi-Lo Volume GT 100K
M3DW.IDX	3-Month Hi-Lo S&P 500 Telecom Srvs
M3DX.IDX	3-Month Hi-Lo Overall
M3DY.IDX	3-Month Hi-Lo S&P 500 Consumer Disc
M3DZ.IDX	3-Month Hi-Lo Russell 3000
M3HA.IDX	3-Month Highs AMEX
M3HB.IDX	3-Month Highs S&P 500 Materials
M3HC.IDX	3-Month Highs Russell 2000
M3HE.IDX	3-Month Highs ETFS
M3HF.IDX	3-Month Highs S&P 500 Financials
M3HG.IDX	3-Month Highs Russell 1000
M3HH.IDX	3-Month Highs Price GT $10
M3HI.IDX	3-Month Highs S&P 500 Industrials
M3HJ.IDX	3-Month Highs S&P 500 Utilities
M3HK.IDX	3-Month Highs S&P 500 Info Tech
M3HL.IDX	3-Month Highs Price Lt $10
M3HM.IDX	3-Month Highs S&P 500 Consumer Staples
M3HN.IDX	3-Month Highs NYSE
M3HO.IDX	3-Month Highs S&P 100
M3HP.IDX	3-Month Highs S&P 500
M3HQ.IDX	3-Month Highs Nasdaq
M3HR.IDX	3-Month Highs S&P 500 Real Estate
M3HS.IDX	3-Month Highs S&P 500 Health Care
M3HT.IDX	3-Month Highs S&P 500 Energies
M3HU.IDX	3-Month Highs Volume Lt 100K
M3HV.IDX	3-Month Highs Volume GT 100K
M3HW.IDX	3-Month Highs S&P 500 Telecom Srvs
M3HX.IDX	3-Month Highs Overall
M3HY.IDX	3-Month Highs S&P 500 Consumer Disc
M3HZ.IDX	3-Month Highs Russell 3000
M3LA.IDX	3-Month Lows AMEX
M3LB.IDX	3-Month Lows S&P 500 Materials
M3LC.IDX	3-Month Lows Russell 2000
M3LE.IDX	3-Month Lows ETFS
M3LF.IDX	3-Month Lows S&P 500 Financials
M3LG.IDX	3-Month Lows Russell 1000
M3LH.IDX	3-Month Lows Price GT $10
M3LI.IDX	3-Month Lows S&P 500 Industrials
M3LJ.IDX	3-Month Lows S&P 500 Utilities
M3LK.IDX	3-Month Lows S&P 500 Info Tech
M3LL.IDX	3-Month Lows Price Lt $10
M3LM.IDX	3-Month Lows S&P 500 Consumer Staples
M3LN.IDX	3-Month Lows NYSE
M3LO.IDX	3-Month Lows S&P 100
M3LP.IDX	3-Month Lows S&P 500
M3LQ.IDX	3-Month Lows Nasdaq
M3LR.IDX	3-Month Lows S&P 500 Real Estate
M3LS.IDX	3-Month Lows S&P 500 Health Care
M3LT.IDX	3-Month Lows S&P 500 Energies
M3LU.IDX	3-Month Lows Volume Lt 100K
M3LV.IDX	3-Month Lows Volume GT 100K
M3LW.IDX	3-Month Lows S&P 500 Telecom Srvs
M3LX.IDX	3-Month Lows Overall
M3LY.IDX	3-Month Lows S&P 500 Consumer Disc
M3LZ.IDX	3-Month Lows Russell 3000
M5DA.IDX	5-Day Hi-Lo AMEX
M5DB.IDX	5-Day Hi-Lo S&P 500 Materials
M5DC.IDX	5-Day Hi-Lo Russell 2000
M5DE.IDX	5-Day Hi-Lo ETFS
M5DF.IDX	5-Day Hi-Lo S&P 500 Financials
M5DG.IDX	5-Day Hi-Lo Russell 1000
M5DH.IDX	5-Day Hi-Lo Price GT $10
M5DI.IDX	5-Day Hi-Lo S&P 500 Industrials
M5DJ.IDX	5-Day Hi-Lo S&P 500 Utilities
M5DK.IDX	5-Day Hi-Lo S&P 500 Info Tech
M5DL.IDX	5-Day Hi-Lo Price Lt $10
M5DM.IDX	5-Day Hi-Lo S&P 500 Consumer Staples
M5DN.IDX	5-Day Hi-Lo NYSE
M5DO.IDX	5-Day Hi-Lo S&P 100
M5DP.IDX	5-Day Hi-Lo S&P 500
M5DQ.IDX	5-Day Hi-Lo Nasdaq
M5DR.IDX	5-Day Hi-Lo S&P 500 Real Estate
M5DS.IDX	5-Day Hi-Lo S&P 500 Health Care
M5DT.IDX	5-Day Hi-Lo S&P 500 Energies
M5DU.IDX	5-Day Hi-Lo Volume Lt 100K
M5DV.IDX	5-Day Hi-Lo Volume GT 100K
M5DW.IDX	5-Day Hi-Lo S&P 500 Telecom Srvs
M5DX.IDX	5-Day Hi-Lo Overall
M5DY.IDX	5-Day Hi-Lo S&P 500 Consumer Disc
M5DZ.IDX	5-Day Hi-Lo Russell 3000
M5HA.IDX	5-Day Highs AMEX
M5HB.IDX	5-Day Highs S&P 500 Materials
M5HC.IDX	5-Day Highs Russell 2000
M5HE.IDX	5-Day Highs ETFS
M5HF.IDX	5-Day Highs S&P 500 Financials
M5HG.IDX	5-Day Highs Russell 1000
M5HH.IDX	5-Day Highs Price GT $10
M5HI.IDX	5-Day Highs S&P 500 Industrials
M5HJ.IDX	5-Day Highs S&P 500 Utilities
M5HK.IDX	5-Day Highs S&P 500 Info Tech
M5HL.IDX	5-Day Highs Price Lt $10
M5HM.IDX	5-Day Highs S&P 500 Consumer Staples
M5HN.IDX	5-Day Highs NYSE
M5HO.IDX	5-Day Highs S&P 100
M5HP.IDX	5-Day Highs S&P 500
M5HQ.IDX	5-Day Highs Nasdaq
M5HR.IDX	5-Day Highs S&P 500 Real Estate
M5HS.IDX	5-Day Highs S&P 500 Health Care
M5HT.IDX	5-Day Highs S&P 500 Energies
M5HU.IDX	5-Day Highs Volume Lt 100K
M5HV.IDX	5-Day Highs Volume GT 100K
M5HW.IDX	5-Day Highs S&P 500 Telecom Srvs
M5HX.IDX	5-Day Highs Overall
M5HY.IDX	5-Day Highs S&P 500 Consumer Disc
M5HZ.IDX	5-Day Highs Russell 3000
M5LA.IDX	5-Day Lows AMEX
M5LB.IDX	5-Day Lows S&P 500 Materials
M5LC.IDX	5-Day Lows Russell 2000
M5LE.IDX	5-Day Lows ETFS
M5LF.IDX	5-Day Lows S&P 500 Financials
M5LG.IDX	5-Day Lows Russell 1000
M5LH.IDX	5-Day Lows Price GT $10
M5LI.IDX	5-Day Lows S&P 500 Industrials
M5LJ.IDX	5-Day Lows S&P 500 Utilities
M5LK.IDX	5-Day Lows S&P 500 Info Tech
M5LL.IDX	5-Day Lows Price Lt $10
M5LM.IDX	5-Day Lows S&P 500 Consumer Staples
M5LN.IDX	5-Day Lows NYSE
M5LO.IDX	5-Day Lows S&P 100
M5LP.IDX	5-Day Lows S&P 500
M5LQ.IDX	5-Day Lows Nasdaq
M5LR.IDX	5-Day Lows S&P 500 Real Estate
M5LS.IDX	5-Day Lows S&P 500 Health Care
M5LT.IDX	5-Day Lows S&P 500 Energies
M5LU.IDX	5-Day Lows Volume Lt 100K
M5LV.IDX	5-Day Lows Volume GT 100K
M5LW.IDX	5-Day Lows S&P 500 Telecom Srvs
M5LX.IDX	5-Day Lows Overall
M5LY.IDX	5-Day Lows S&P 500 Consumer Disc
M5LZ.IDX	5-Day Lows Russell 3000
M6DA.IDX	6-Month Hi-Lo AMEX
M6DB.IDX	6-Month Hi-Lo S&P 500 Materials
M6DC.IDX	6-Month Hi-Lo Russell 2000
M6DE.IDX	6-Month Hi-Lo ETFS
M6DF.IDX	6-Month Hi-Lo S&P 500 Financials
M6DG.IDX	6-Month Hi-Lo Russell 1000
M6DH.IDX	6-Month Hi-Lo Price GT $10
M6DI.IDX	6-Month Hi-Lo S&P 500 Industrials
M6DJ.IDX	6-Month Hi-Lo S&P 500 Utilities
M6DK.IDX	6-Month Hi-Lo S&P 500 Info Tech
M6DL.IDX	6-Month Hi-Lo Price Lt $10
M6DM.IDX	6-Month Hi-Lo S&P 500 Consumer Staples
M6DN.IDX	6-Month Hi-Lo NYSE
M6DO.IDX	6-Month Hi-Lo S&P 100
M6DP.IDX	6-Month Hi-Lo S&P 500
M6DQ.IDX	6-Month Hi-Lo Nasdaq
M6DR.IDX	6-Month Hi-Lo S&P 500 Real Estate
M6DS.IDX	6-Month Hi-Lo S&P 500 Health Care
M6DT.IDX	6-Month Hi-Lo S&P 500 Energies
M6DU.IDX	6-Month Hi-Lo Volume Lt 100K
M6DV.IDX	6-Month Hi-Lo Volume GT 100K
M6DW.IDX	6-Month Hi-Lo S&P 500 Telecom Srvs
M6DX.IDX	6-Month Hi-Lo Overall
M6DY.IDX	6-Month Hi-Lo S&P 500 Consumer Disc
M6DZ.IDX	6-Month Hi-Lo Russell 3000
M6HA.IDX	6-Month Highs AMEX
M6HB.IDX	6-Month Highs S&P 500 Materials
M6HC.IDX	6-Month Highs Russell 2000
M6HE.IDX	6-Month Highs ETFS
M6HF.IDX	6-Month Highs S&P 500 Financials
M6HG.IDX	6-Month Highs Russell 1000
M6HH.IDX	6-Month Highs Price GT $10
M6HI.IDX	6-Month Highs S&P 500 Industrials
M6HJ.IDX	6-Month Highs S&P 500 Utilities
M6HK.IDX	6-Month Highs S&P 500 Info Tech
M6HL.IDX	6-Month Highs Price Lt $10
M6HM.IDX	6-Month Highs S&P 500 Consumer Staples
M6HN.IDX	6-Month Highs NYSE
M6HO.IDX	6-Month Highs S&P 100
M6HP.IDX	6-Month Highs S&P 500
M6HQ.IDX	6-Month Highs Nasdaq
M6HR.IDX	6-Month Highs S&P 500 Real Estate
M6HS.IDX	6-Month Highs S&P 500 Health Care
M6HT.IDX	6-Month Highs S&P 500 Energies
M6HU.IDX	6-Month Highs Volume Lt 100K
M6HV.IDX	6-Month Highs Volume GT 100K
M6HW.IDX	6-Month Highs S&P 500 Telecom Srvs
M6HX.IDX	6-Month Highs Overall
M6HY.IDX	6-Month Highs S&P 500 Consumer Disc
M6HZ.IDX	6-Month Highs Russell 3000
M6LA.IDX	6-Month Lows AMEX
M6LB.IDX	6-Month Lows S&P 500 Materials
M6LC.IDX	6-Month Lows Russell 2000
M6LE.IDX	6-Month Lows ETFS
M6LF.IDX	6-Month Lows S&P 500 Financials
M6LG.IDX	6-Month Lows Russell 1000
M6LH.IDX	6-Month Lows Price GT $10
M6LI.IDX	6-Month Lows S&P 500 Industrials
M6LJ.IDX	6-Month Lows S&P 500 Utilities
M6LK.IDX	6-Month Lows S&P 500 Info Tech
M6LL.IDX	6-Month Lows Price Lt $10
M6LM.IDX	6-Month Lows S&P 500 Consumer Staples
M6LN.IDX	6-Month Lows NYSE
M6LO.IDX	6-Month Lows S&P 100
M6LP.IDX	6-Month Lows S&P 500
M6LQ.IDX	6-Month Lows Nasdaq
M6LR.IDX	6-Month Lows S&P 500 Real Estate
M6LS.IDX	6-Month Lows S&P 500 Health Care
M6LT.IDX	6-Month Lows S&P 500 Energies
M6LU.IDX	6-Month Lows Volume Lt 100K
M6LV.IDX	6-Month Lows Volume GT 100K
M6LW.IDX	6-Month Lows S&P 500 Telecom Srvs
M6LX.IDX	6-Month Lows Overall
M6LY.IDX	6-Month Lows S&P 500 Consumer Disc
M6LZ.IDX	6-Month Lows Russell 3000
MADA.IDX	52-Week Hi-Lo AMEX
MADB.IDX	52-Week Hi-Lo S&P 500 Materials
MADC.IDX	52-Week Hi-Lo Russell 2000
MADE.IDX	52-Week Hi-Lo ETFS
MADF.IDX	52-Week Hi-Lo S&P 500 Financials
MADG.IDX	52-Week Hi-Lo Russell 1000
MADH.IDX	52-Week Hi-Lo Price GT $10
MADI.IDX	52-Week Hi-Lo S&P 500 Industrials
MADJ.IDX	52-Week Hi-Lo S&P 500 Utilities
MADK.IDX	52-Week Hi-Lo S&P 500 Info Tech
MADL.IDX	52-Week Hi-Lo Price Lt $10
MADM.IDX	52-Week Hi-Lo S&P 500 Consumer Staples
MADN.IDX	52-Week Hi-Lo NYSE
MADO.IDX	52-Week Hi-Lo S&P 100
MADP.IDX	52-Week Hi-Lo S&P 500
MADQ.IDX	52-Week Hi-Lo Nasdaq
MADR.IDX	52-Week Hi-Lo S&P 500 Real Estate
MADS.IDX	52-Week Hi-Lo S&P 500 Health Care
MADT.IDX	52-Week Hi-Lo S&P 500 Energies
MADU.IDX	52-Week Hi-Lo Volume Lt 100K
MADV.IDX	52-Week Hi-Lo Volume GT 100K
MADW.IDX	52-Week Hi-Lo S&P 500 Telecom Srvs
MADX.IDX	52-Week Hi-Lo Overall
MADY.IDX	52-Week Hi-Lo S&P 500 Consumer Disc
MADZ.IDX	52-Week Hi-Lo Russell 3000
MAHA.IDX	52-Week Highs AMEX
MAHB.IDX	52-Week Highs S&P 500 Materials
MAHC.IDX	52-Week Highs Russell 2000
MAHE.IDX	52-Week Highs ETFS
MAHF.IDX	52-Week Highs S&P 500 Financials
MAHG.IDX	52-Week Highs Russell 1000
MAHH.IDX	52-Week Highs Price GT $10
MAHI.IDX	52-Week Highs S&P 500 Industrials
MAHJ.IDX	52-Week Highs S&P 500 Utilities
MAHK.IDX	52-Week Highs S&P 500 Info Tech
MAHL.IDX	52-Week Highs Price Lt $10
MAHM.IDX	52-Week Highs S&P 500 Consumer Staples
MAHN.IDX	52-Week Highs NYSE
MAHO.IDX	52-Week Highs S&P 100
MAHP.IDX	52-Week Highs S&P 500
MAHQ.IDX	52-Week Highs Nasdaq
MAHR.IDX	52-Week Highs S&P 500 Real Estate
MAHS.IDX	52-Week Highs S&P 500 Health Care
MAHT.IDX	52-Week Highs S&P 500 Energies
MAHU.IDX	52-Week Highs Volume Lt 100K
MAHV.IDX	52-Week Highs Volume GT 100K
MAHW.IDX	52-Week Highs S&P 500 Telecom Srvs
MAHX.IDX	52-Week Highs Overall
MAHY.IDX	52-Week Highs S&P 500 Consumer Disc
MAHZ.IDX	52-Week Highs Russell 3000
MALA.IDX	52-Week Lows AMEX
MALB.IDX	52-Week Lows S&P 500 Materials
MALC.IDX	52-Week Lows Russell 2000
MALE.IDX	52-Week Lows ETFS
MALF.IDX	52-Week Lows S&P 500 Financials
MALG.IDX	52-Week Lows Russell 1000
MALH.IDX	52-Week Lows Price GT $10
MALI.IDX	52-Week Lows S&P 500 Industrials
MALJ.IDX	52-Week Lows S&P 500 Utilities
MALK.IDX	52-Week Lows S&P 500 Info Tech
MALL.IDX	52-Week Lows Price Lt $10
MALM.IDX	52-Week Lows S&P 500 Consumer Staples
MALN.IDX	52-Week Lows NYSE
MALO.IDX	52-Week Lows S&P 100
MALP.IDX	52-Week Lows S&P 500
MALQ.IDX	52-Week Lows Nasdaq
MALR.IDX	52-Week Lows S&P 500 Real Estate
MALS.IDX	52-Week Lows S&P 500 Health Care
MALT.IDX	52-Week Lows S&P 500 Energies
MALU.IDX	52-Week Lows Volume Lt 100K
MALV.IDX	52-Week Lows Volume GT 100K
MALW.IDX	52-Week Lows S&P 500 Telecom Srvs
MALX.IDX	52-Week Lows Overall
MALY.IDX	52-Week Lows S&P 500 Consumer Disc
MALZ.IDX	52-Week Lows Russell 3000
MERV.IDX	Merval - Argentina
MMFD.IDX	Percent of Stocks Above 5-Day Average
MMFI.IDX	Percent of Stocks Above 50-Day Average
MMOF.IDX	Percent of Stocks Above 150-Day Average
MMOH.IDX	Percent of Stocks Above 100-Day Average
MMTH.IDX	Percent of Stocks Above 200-Day Average
MMTW.IDX	Percent of Stocks Above 20-Day Average
MNFD.IDX	Percent Above 5-Day Average Yesterday
MNFI.IDX	Percent Above 50-Day Average Yesterday
MNOF.IDX	Percent Above 150-Day Average Yesterday
MNOH.IDX	Percent Above 100-Day Average Yesterday
MNTH.IDX	Percent Above 200-Day Average Yesterday
MNTW.IDX	Percent Above 20-Day Average Yesterday
MOFD.IDX	Percent Above 5-Day Average Last Week
MOFI.IDX	Percent Above 50-Day Average Last Week
MOOF.IDX	Percent Above 150-Day Average Last Week
MOOH.IDX	Percent Above 100-Day Average Last Week
MOTH.IDX	Percent Above 200-Day Average Last Week
MOTW.IDX	Percent Above 20-Day Average Last Week
MPFD.IDX	Percent Above 5-Day Average Last Month
MPFI.IDX	Percent Above 50-Day Average Last Month
MPOF.IDX	Percent Above 150-Day Average Last Month
MPOH.IDX	Percent Above 100-Day Average Last Month
MPTH.IDX	Percent Above 200-Day Average Last Month
MPTW.IDX	Percent Above 20-Day Average Last Month
MTFD.IDX	TSX Percent of Stocks Above 5-Day Average
MTFI.IDX	TSX Percent of Stocks Above 50-Day Average
MTOF.IDX	TSX Percent of Stocks Above 150-Day Average
MTOH.IDX	TSX Percent of Stocks Above 100-Day Average
MTTH.IDX	TSX Percent of Stocks Above 200-Day Average
MTTW.IDX	TSX Percent of Stocks Above 20-Day Average
MUFD.IDX	TSX Percent Above 5-Day Average Yesterday
MUFI.IDX	TSX Percent Above 50-Day Average Yesterday
MUOF.IDX	TSX Percent Above 150-Day Average Yesterday
MUOH.IDX	TSX Percent Above 100-Day Average Yesterday
MUTH.IDX	TSX Percent Above 200-Day Average Yesterday
MUTW.IDX	TSX Percent Above 20-Day Average Yesterday
MVFD.IDX	TSX Percent Above 5-Day Average Last Week
MVFI.IDX	TSX Percent Above 50-Day Average Last Week
MVOF.IDX	TSX Percent Above 150-Day Average Last Week
MVOH.IDX	TSX Percent Above 100-Day Average Last Week
MVTH.IDX	TSX Percent Above 200-Day Average Last Week
MVTW.IDX	TSX Percent Above 20-Day Average Last Week
MWFD.IDX	TSX Percent Above 5-Day Average Last Month
MWFI.IDX	TSX Percent Above 50-Day Average Last Month
MWOF.IDX	TSX Percent Above 150-Day Average Last Month
MWOH.IDX	TSX Percent Above 100-Day Average Last Month
MWTH.IDX	TSX Percent Above 200-Day Average Last Month
MWTW.IDX	TSX Percent Above 20-Day Average Last Month
MXX.IDX	Mexico IPC
MYDA.IDX	YTD Hi-Lo AMEX
MYDB.IDX	YTD Hi-Lo S&P 500 Materials
MYDC.IDX	YTD Hi-Lo Russell 2000
MYDE.IDX	YTD Hi-Lo ETFS
MYDF.IDX	YTD Hi-Lo S&P 500 Financials
MYDG.IDX	YTD Hi-Lo Russell 1000
MYDH.IDX	YTD Hi-Lo Price GT $10
MYDI.IDX	YTD Hi-Lo S&P 500 Industrials
MYDJ.IDX	YTD Hi-Lo S&P 500 Utilities
MYDK.IDX	YTD Hi-Lo S&P 500 Info Tech
MYDL.IDX	YTD Hi-Lo Price Lt $10
MYDM.IDX	YTD Hi-Lo S&P 500 Consumer Staples
MYDN.IDX	YTD Hi-Lo NYSE
MYDO.IDX	YTD Hi-Lo S&P 100
MYDP.IDX	YTD Hi-Lo S&P 500
MYDQ.IDX	YTD Hi-Lo Nasdaq
MYDR.IDX	YTD Hi-Lo S&P 500 Real Estate
MYDS.IDX	YTD Hi-Lo S&P 500 Health Care
MYDT.IDX	YTD Hi-Lo S&P 500 Energies
MYDU.IDX	YTD Hi-Lo Volume Lt 100K
MYDV.IDX	YTD Hi-Lo Volume GT 100K
MYDW.IDX	YTD Hi-Lo S&P 500 Telecom Srvs
MYDX.IDX	YTD Hi-Lo Overall
MYDY.IDX	YTD Hi-Lo S&P 500 Consumer Disc
MYDZ.IDX	YTD Hi-Lo Russell 3000
MYHA.IDX	YTD Highs AMEX
MYHB.IDX	YTD Highs S&P 500 Materials
MYHC.IDX	YTD Highs Russell 2000
MYHE.IDX	YTD Highs ETFS
MYHF.IDX	YTD Highs S&P 500 Financials
MYHG.IDX	YTD Highs Russell 1000
MYHH.IDX	YTD Highs Price GT $10
MYHI.IDX	YTD Highs S&P 500 Industrials
MYHJ.IDX	YTD Highs S&P 500 Utilities
MYHK.IDX	YTD Highs S&P 500 Info Tech
MYHL.IDX	YTD Highs Price Lt $10
MYHM.IDX	YTD Highs S&P 500 Consumer Staples
MYHN.IDX	YTD Highs NYSE
MYHO.IDX	YTD Highs S&P 100
MYHP.IDX	YTD Highs S&P 500
MYHQ.IDX	YTD Highs Nasdaq
MYHR.IDX	YTD Highs S&P 500 Real Estate
MYHS.IDX	YTD Highs S&P 500 Health Care
MYHT.IDX	YTD Highs S&P 500 Energies
MYHU.IDX	YTD Highs Volume Lt 100K
MYHV.IDX	YTD Highs Volume GT 100K
MYHW.IDX	YTD Highs S&P 500 Telecom Srvs
MYHX.IDX	YTD Highs Overall
MYHY.IDX	YTD Highs S&P 500 Consumer Disc
MYHZ.IDX	YTD Highs Russell 3000
MYLA.IDX	YTD Lows AMEX
MYLB.IDX	YTD Lows S&P 500 Materials
MYLC.IDX	YTD Lows Russell 2000
MYLE.IDX	YTD Lows ETFS
MYLF.IDX	YTD Lows S&P 500 Financials
MYLG.IDX	YTD Lows Russell 1000
MYLH.IDX	YTD Lows Price GT $10
MYLI.IDX	YTD Lows S&P 500 Industrials
MYLJ.IDX	YTD Lows S&P 500 Utilities
MYLK.IDX	YTD Lows S&P 500 Info Tech
MYLL.IDX	YTD Lows Price Lt $10
MYLM.IDX	YTD Lows S&P 500 Consumer Staples
MYLN.IDX	YTD Lows NYSE
MYLO.IDX	YTD Lows S&P 100
MYLP.IDX	YTD Lows S&P 500
MYLQ.IDX	YTD Lows Nasdaq
MYLR.IDX	YTD Lows S&P 500 Real Estate
MYLS.IDX	YTD Lows S&P 500 Health Care
MYLT.IDX	YTD Lows S&P 500 Energies
MYLU.IDX	YTD Lows Volume Lt 100K
MYLV.IDX	YTD Lows Volume GT 100K
MYLW.IDX	YTD Lows S&P 500 Telecom Srvs
MYLX.IDX	YTD Lows Overall
MYLY.IDX	YTD Lows S&P 500 Consumer Disc
MYLZ.IDX	YTD Lows Russell 3000
N1DA.IDX	1-Month Hi-Lo S&P 600
N1DB.IDX	1-Month Hi-Lo S&P 400
N1DC.IDX	1-Month Hi-Lo Nasdaq 100
N1DD.IDX	1-Month Hi-Lo Dow Indu
N1DE.IDX	1-Month Hi-Lo Dow Comp
N1DF.IDX	1-Month Hi-Lo Dow Tran
N1DG.IDX	1-Month Hi-Lo Dow Util
N1DH.IDX	1-Month Hi-Lo TSX Comp
N1DI.IDX	1-Month Hi-Lo TSX 60
N1DJ.IDX	1-Month Hi-Lo TSX Venture
N1DK.IDX	1-Month Hi-Lo TSX
N1DL.IDX	1-Month Hi-Lo TSXV
N1DM.IDX	1-Month Hi-Lo CSE
N1DN.IDX	1-Month Hi-Lo Canada
N1DO.IDX	1-Month Hi-Lo Nasdaq Comp
N1DP.IDX	1-Month Hi-Lo CAD ETFS
N1DU.IDX	1-Month Hi-Lo OTC US
N1DV.IDX	1-Month Hi-Lo S&P ESG
N1DY.IDX	1-Month Hi-Lo S&P 500 Value
N1DZ.IDX	1-Month Hi-Lo S&P 500 Growth
N1HA.IDX	1-Month Highs S&P 600
N1HB.IDX	1-Month Highs S&P 400
N1HC.IDX	1-Month Highs Nasdaq 100
N1HD.IDX	1-Month Highs Dow Indu
N1HE.IDX	1-Month Highs Dow Comp
N1HF.IDX	1-Month Highs Dow Tran
N1HG.IDX	1-Month Highs Dow Util
N1HH.IDX	1-Month Highs TSX Comp
N1HI.IDX	1-Month Highs TSX 60
N1HJ.IDX	1-Month Highs TSX Venture
N1HK.IDX	1-Month Highs TSX
N1HL.IDX	1-Month Highs TSXV
N1HM.IDX	1-Month Highs CSE
N1HN.IDX	1-Month Highs Canada
N1HO.IDX	1-Month Highs Nasdaq Comp
N1HP.IDX	1-Month Highs CAD ETFS
N1HU.IDX	1-Month Highs OTC US
N1HV.IDX	1-Month Highs S&P ESG
N1HY.IDX	1-Month Highs S&P 500 Value
N1HZ.IDX	1-Month Highs S&P 500 Growth
N1LA.IDX	1-Month Lows S&P 600
N1LB.IDX	1-Month Lows S&P 400
N1LC.IDX	1-Month Lows Nasdaq 100
N1LD.IDX	1-Month Lows Dow Indu
N1LE.IDX	1-Month Lows Dow Comp
N1LF.IDX	1-Month Lows Dow Tran
N1LG.IDX	1-Month Lows Dow Util
N1LH.IDX	1-Month Lows TSX Comp
N1LI.IDX	1-Month Lows TSX 60
N1LJ.IDX	1-Month Lows TSX Venture
N1LK.IDX	1-Month Lows TSX
N1LL.IDX	1-Month Lows TSXV
N1LM.IDX	1-Month Lows CSE
N1LN.IDX	1-Month Lows Canada
N1LO.IDX	1-Month Lows Nasdaq Comp
